city,cluster_type,role,section_header,policy_statement,parent_statement,parent_row_type,verbatim_text,extraction_rationale,canonical_mechanism,mechanism_description,secondary_categories,is_financial_instrument,primary_category,climate_relevance
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #4 - Increasing the resilience of ecosystems, species, and habitats to the effects of climate change",Create refuges and ecological corridors for vulnerable fauna species (including safeguarding native ichthyofauna and creating microhabitats with native species in areas occupied by monocultures).,"Line of Action #4: Increase the resilience of ecosystems, species, and habitats to climate change through measures such as riparian gallery interventions, maintaining environmental flows and river continuity, and creating refuges/ecological corridors for vulnerable species.",standalone parent policy,• Creation of refuges and ecological corridors for vulnerable fauna species: i) in small intermittent coastal basins ... to safeguard native ichthyofauna; ii) from low to high altitude in forest areas ...; and iii) in agricultural and forest ecosystems ... creating small areas of microhabitats with native species in areas currently occupied by monocultures,Explicit habitat/corridor creation measures listed.,ecological_corridors_and_habitat_refuges → ecosystem_and_carbon_preservation,"Creating wildlife refuges, ecological corridors, and native-species microhabitats conserves and restores ecosystems, helping preserve carbon stored in landscapes while improving biodiversity and climate resilience.",Adaptation,no,Nature-Based Solutions,direct
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #4 - Increasing the resilience of ecosystems, species, and habitats to the effects of climate change","Promote, conserve and value animal, plant and forest genetic heritage to increase resilience to climate change (including resistance to drought, diseases and pests).","Line of Action #4: Increase the resilience of ecosystems, species, and habitats to climate change through measures such as riparian gallery interventions, maintaining environmental flows and river continuity, and creating refuges/ecological corridors for vulnerable species.",standalone parent policy,"• Promote, conserve and value animal, plant and forest genetic heritage to increase resilience to climate change (resistance to drought, diseases and pests)",Concrete action (genetic heritage conservation/valorisation) stated as a measure.,genetic_resource_conservation → climate_resilience_to_drought_pests_and_disease,"Conserving and valuing genetic diversity in crops, livestock, and forests increases resistance to drought, pests, and diseases, strengthening climate resilience of ecosystems and production systems.",,no,Adaptation,direct
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #4 - Increasing the resilience of ecosystems, species, and habitats to the effects of climate change","Adapt fishing practices to promote non-waste and minimise by-catches of vulnerable species, and redirect aquaculture activity towards native species with greater climate resilience.","Line of Action #4: Increase the resilience of ecosystems, species, and habitats to climate change through measures such as riparian gallery interventions, maintaining environmental flows and river continuity, and creating refuges/ecological corridors for vulnerable species.",standalone parent policy,• Adapt fishing practices by promoting non-waste and minimising by-catches of more vulnerable species in the new climate framework; Redirect aquaculture activity towards native species with greater climate resilience,Specific sector practice changes explicitly committed as measures.,sustainable_fisheries_and_resilient_aquaculture_management → marine_ecosystem_resilience,"Improve fishing and aquaculture practices to cut waste and bycatch and favor native resilient species, strengthening marine ecosystems’ capacity to cope with climate change.",Resource Efficiency,no,Adaptation,direct
Portugal,parent_with_subs,parent,Annex I -Lines of action and measures / Line of Action #5 - Reducing the vulnerability of urban areas to heatwaves and increasing maximum temperatures,Line of Action #5: Reduce vulnerability of urban areas to heatwaves and increasing maximum temperatures by countering the urban heat island effect and reducing adverse health effects.,,standalone parent policy,"## Line of Action #5 - Reducing the vulnerability of urban areas to heatwaves and increasing maximum temperatures

| Main objectives: • Regulating temperature in urban spaces • Minimising the adverse effects of intense heat on the health of populations",Named line of action with multiple measures listed under Measures/concretization.,urban_heat_island_mitigation → heat_exposure_reduction,"Implement urban cooling interventions that reduce the urban heat island effect, lowering peak temperatures and thereby reducing heat-related health risks during heatwaves.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #5 - Reducing the vulnerability of urban areas to heatwaves and increasing maximum temperatures,"Implement measures to counter the heat island effect during heatwaves, including green infrastructure (green roofs/facades, renaturalisation, restoring pavement permeability), water retention basins, shaded areas (tree planting/canopies), ventilation corridors, misting and public drinking fountains, and creating green areas with drought-resistant vegetation cover.",Line of Action #5: Reduce vulnerability of urban areas to heatwaves and increasing maximum temperatures by countering the urban heat island effect and reducing adverse health effects.,standalone parent policy,"Measures/concretization • Measures that counter the heat island effect, particularly during heatwave events:
• Implementation of green infrastructure ... (e.g. green roofs and facades) and renaturalisation and restoration of pavement permeability
• Implementation of water retention basins
• Creation of shaded areas (including tree planting and the installation of canopies between buildings)
• Creating ventilation corridors
• Thermoregulation of air by misting and installation of public drinking fountains
• ... Creating green areas with drought-resistant vegetation cover",Specific urban adaptation interventions enumerated under this line of action.,urban_heat_island_mitigation → heat_exposure_reduction,"Deploying green infrastructure, shade/urban greening, permeable and water-retentive surfaces, ventilation corridors, and public cooling/water amenities lowers urban heat buildup and reduces heat exposure during heatwaves.",Resource Efficiency,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #5 - Reducing the vulnerability of urban areas to heatwaves and increasing maximum temperatures,Carry out awareness-raising actions for the general population and vulnerable groups to deal with heatwaves.,Line of Action #5: Reduce vulnerability of urban areas to heatwaves and increasing maximum temperatures by countering the urban heat island effect and reducing adverse health effects.,standalone parent policy,• Awareness-raising actions for the general population and the most vulnerable groups to deal with heatwaves,Explicit commitment to awareness-raising actions under Line of Action #5.,heatwave_awareness_campaign → heat_exposure_reduction,"Heatwave awareness and outreach increases preparedness and protective behaviors, reducing heat exposure and heat-related harms during extreme heat events.",Resource Efficiency,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #5 - Reducing the vulnerability of urban areas to heatwaves and increasing maximum temperatures,"Install or retrofit shading/cooling equipment in urban transport infrastructure/rolling stock, public buildings (schools, hospitals, health centres) and IPSS supporting children and the elderly; and implement alert systems to warn the general population and urban transport users.",Line of Action #5: Reduce vulnerability of urban areas to heatwaves and increasing maximum temperatures by countering the urban heat island effect and reducing adverse health effects.,standalone parent policy,"• Installation or retrofit of shading/cooling equipment in:
- Urban transport infrastructure and rolling stock (vehicles, stops, stations, car parks)
- Public buildings (primarily schools, hospitals and health centres)
- IPSS supporting children and the elderly
• Alert systems to provide warnings for the general population and users of urban transport systems",Concrete equipment installations and warning systems are specific interventions.,shading_and_cooling_infrastructure → heat_exposure_reduction,Install or retrofit shading/cooling measures and deploy heat alert systems to lower heat exposure and associated health risks for transit users and occupants of public/social service buildings.,Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,parent,Annex I -Lines of action and measures / Line of Action #6 - Preventing the establishment and spread of invasive alien species...,"Line of Action #6: Prevent the establishment and spread of invasive alien species, vector-borne diseases, and agricultural and forestry diseases and pests through surveillance, mapping, warning systems, and control/eradication actions.",,standalone parent policy,"## Line of Action #6 - Preventing the establishment and spread of invasive alien species, vector-borne diseases, and agricultural and forestry diseases and pests

Measures/concretization: • Strengthening entomological surveillance... • Identification of risk areas through mapping and geo-referencing... • Control of invasive alien species, and, where possible, eradication",Named line of action with multiple concrete measures.,invasive_species_surveillance_and_control → ecosystem_and_health_risk_reduction,"Implementing surveillance, mapping, early warning, and eradication/control programs limits the spread of invasive species and vectors, protecting ecosystems and reducing climate-exacerbated health and agricultural/forestry risks.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #6 - Preventing the establishment and spread of invasive alien species...,Strengthen entomological surveillance by expanding the Programme for Surveillance of Culicidal Vectors (REVIVE) and identify risk areas via mapping and geo-referencing on an electronic platform.,"Line of Action #6: Prevent the establishment and spread of invasive alien species, vector-borne diseases, and agricultural and forestry diseases and pests through surveillance, mapping, warning systems, and control/eradication actions.",standalone parent policy,"Measures/concretization: • Strengthening entomological surveillance ... through the expansion Programme for Surveillance of Culicidal Vectors (REVIVE)
• Identification of risk areas through mapping and geo-referencing the information available on an electronic platform",Specific surveillance and risk-mapping interventions listed.,environmental_monitoring_system → adaptation_planning_support,"Expanding entomological surveillance and digitally mapping risk areas improves environmental intelligence, enabling better-targeted public health preparedness and climate adaptation actions.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #6 - Preventing the establishment and spread of invasive alien species...,"Set up a centralised warning system for abiotic agents to support prevention, control and eradication of emerging agricultural and forest ecosystem pests and diseases.","Line of Action #6: Prevent the establishment and spread of invasive alien species, vector-borne diseases, and agricultural and forestry diseases and pests through surveillance, mapping, warning systems, and control/eradication actions.",standalone parent policy,"• Prevention, control and eradication of emerging agricultural and forest ecosystems enhanced by • Setting up a centralised warning system for abiotic agents)",Explicit measure: establishment of a centralized warning system.,environmental_monitoring_system → adaptation_planning_support,"A centralized warning and monitoring system enables earlier detection and response to emerging agricultural and forest threats, strengthening ecosystem management and climate adaptation capacity.",Resource Efficiency,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #6 - Preventing the establishment and spread of invasive alien species...,"Control invasive alien species and, where possible, eradicate them in priority sites for vulnerable species (e.g., amphibians/reptiles and Saramugo distribution areas).","Line of Action #6: Prevent the establishment and spread of invasive alien species, vector-borne diseases, and agricultural and forestry diseases and pests through surveillance, mapping, warning systems, and control/eradication actions.",standalone parent policy,"• Control of invasive alien species, and, where possible, eradication in priority sites for the most vulnerable species, such as amphibians and reptiles, and the distribution areas of Saramugo ( Anaecypris hispanica ).",Concrete control/eradication action explicitly stated.,invasive_species_control → ecosystem_and_biodiversity_restoration,"Controlling or eradicating invasive alien species protects native species and ecosystem function, strengthening habitat resilience and helping maintain natural carbon and biodiversity values.",,no,Nature-Based Solutions,indirect
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #6 - Preventing the establishment and spread of invasive alien species...,Valorise genetic material of agricultural and forestry varieties and species to reduce susceptibility to emerging diseases and pests.,"Line of Action #6: Prevent the establishment and spread of invasive alien species, vector-borne diseases, and agricultural and forestry diseases and pests through surveillance, mapping, warning systems, and control/eradication actions.",standalone parent policy,• Valorisation of the genetic material of agricultural and forestry varieties and species to reduce susceptibility to emerging diseases and pests,Specific intervention listed under the line of action.,climate_resilient_breeding → pest_and_disease_resilience,"Improving the genetic resilience of crops and forest species reduces vulnerability to emerging pests and diseases, strengthening climate adaptation capacity in managed and natural landscapes.",Resource Efficiency,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #6 - Preventing the establishment and spread of invasive alien species...,"For Line of Action #6, allocate 21 million of public investment in 2020 (PDR 2020: 20 M€; SEUR OP: 1 M€).","Line of Action #6: Prevent the establishment and spread of invasive alien species, vector-borne diseases, and agricultural and forestry diseases and pests through surveillance, mapping, warning systems, and control/eradication actions.",standalone parent policy,Goals: • 2020: 21 million of public investment (PDR 2020: 20 M€; SEUR OP: 1 M€),Quantified public investment goal for this line of action.,public_investment_allocation_unspecified → climate_action_enabling,"Allocating public funding enables implementation of an unspecified climate-related action, which could lead to emissions reductions or resilience benefits depending on how the funds are used.",,yes,Mitigation,indirect
Portugal,parent_with_subs,parent,Annex I -Lines of action and measures / Line of Action #7 - Reducing or minimising the risks associated with flooding phenomena,"Line of Action #7: Reduce or minimise risks associated with flooding through flood risk management planning and measures such as infiltration areas, river profile restoration, protective infrastructure, monitoring/modelling, warning systems, and stormwater drainage upgrades.",,standalone parent policy,"Line of Action #7 - Reducing or minimising the risks associated with flooding phenomena

Main objectives: • Reduce the risk of river and urban flooding • Increasing the resilience of infrastructure • Implementing Flood Risk Management Plans
Measures/concretization: • Creating infiltration areas... • Implementation of forecasting and warning systems ... • Remodelling of urban stormwater drainage networks",Named line of action with multiple listed measures for flood risk reduction.,flood_risk_management_measures → flood_impact_reduction,"Implementing flood risk planning, drainage and river/infiltration upgrades, protective infrastructure, and warning/monitoring systems reduces exposure and vulnerability to river and urban flooding.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #7 - Reducing or minimising the risks associated with flooding phenomena,"Create infiltration areas for flood risk reduction, including constructing/rehabilitating retention basins, reconverting impermeable surfaces (e.g., drainage paving/renaturalisation), and building retention ditches on slopes to retain precipitation.","Line of Action #7: Reduce or minimise risks associated with flooding through flood risk management planning and measures such as infiltration areas, river profile restoration, protective infrastructure, monitoring/modelling, warning systems, and stormwater drainage upgrades.",standalone parent policy,"Measures/concretization: • Creating infiltration areas through:
- Construction and/or rehabilitation of retention basins (excavation and dyke)
- Reconversion of impermeable surface areas ... (installation of drainage paving)
- Building retention ditches parallel to the ground level on slopes to retain precipitation",Concrete flood mitigation interventions listed under this line of action.,stormwater_infiltration_and_retention → flood_risk_reduction,"Expand infiltration and retention infrastructure to slow, store, and infiltrate rainfall, reducing runoff and peak flows to lower flooding risk.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #7 - Reducing or minimising the risks associated with flooding phenomena,"Protect water lines and restore natural profiles of river sections and floodplains (e.g., cleaning/regularisation, riparian vegetation restoration, floodplain clearance, sediment removal, restoring hydraulic crossings, removing obsolete structures, rehabilitating weirs, and small flood-correction works).","Line of Action #7: Reduce or minimise risks associated with flooding through flood risk management planning and measures such as infiltration areas, river profile restoration, protective infrastructure, monitoring/modelling, warning systems, and stormwater drainage upgrades.",standalone parent policy,"• Protecting water lines and restoring the natural profiles of river sections and floodplains:
- Cleaning and regularisation of water lines
- Ecological restoration and maintenance of riparian vegetation
- Clearance of flood plains
- Removal of sediments ...
- Restoration of the flow section of hydraulic crossings and pontoons
- Removal of obsolete structures ...
- Rehabilitation of existing weirs ...
- Construction of small flood-correction works",Specific river/floodplain restoration actions enumerated as measures.,river_and_floodplain_restoration → flood_risk_reduction_and_ecosystem_resilience,"Restoring river channels and reconnecting/rehabilitating floodplains improves hydraulic function and riparian ecosystems, reducing flood impacts and increasing climate resilience.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #7 - Reducing or minimising the risks associated with flooding phenomena,"Implement flood risk monitoring and decision-support systems, including hydrometric stations, updated flow curves, hydrological/hydraulic modelling, and forecasting and warning systems for the population and responsible entities.","Line of Action #7: Reduce or minimise risks associated with flooding through flood risk management planning and measures such as infiltration areas, river profile restoration, protective infrastructure, monitoring/modelling, warning systems, and stormwater drainage upgrades.",standalone parent policy,"• Maintenance/installation of hydrometric stations and updating of flow curves in the context of flood risk prevention
• Implementation of hydrological and hydraulic modelling as a decision support system ...
• Implementation of forecasting and warning systems for the population and responsible entities",Concrete monitoring/modelling/warning measures for floods.,environmental_monitoring_system → adaptation_planning_support,"Deploying flood monitoring, modeling, and forecasting/early-warning systems improves risk information and decision support, enabling earlier action that reduces flood impacts and strengthens adaptive capacity.",Resource Efficiency,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #7 - Reducing or minimising the risks associated with flooding phenomena,"Remodel urban stormwater drainage networks to hydraulically adjust to heavy rainfall flows, particularly in critical bottlenecks (bridges, aqueducts, etc.).","Line of Action #7: Reduce or minimise risks associated with flooding through flood risk management planning and measures such as infiltration areas, river profile restoration, protective infrastructure, monitoring/modelling, warning systems, and stormwater drainage upgrades.",standalone parent policy,"• Remodelling of urban stormwater drainage networks to hydraulically adjust to flows in heavy rainfall events, particularly in critical areas such as bridges, aqueducts and other bottlenecks",Specific infrastructure upgrade measure explicitly stated.,stormwater_drainage_upgrade → urban_flood_risk_reduction,"Upgrading stormwater drainage networks increases hydraulic capacity during extreme rainfall, reducing flooding impacts at critical bottlenecks.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,parent,Annex I -Lines of action and measures / Line of Action #8 - Increasing resilience and coastal protection...,"Line of Action #8: Increase resilience and coastal protection in areas at high risk from coastal erosion, overtopping and flooding, including sediment management, dune and coastal defence interventions, and planned retreat in high-risk areas.",,standalone parent policy,"## Line of Action #8 - Increasing resilience and coastal protection in areas at high risk from coastal erosion, overtopping and flooding

Measures/concretization:
• Operations promoting the natural re-establishment of sediment traffic from river basins...
• Interventions in dune systems...
• Interventions in coastal defence structures...
• Planned retreat with the removal of structures or buildings in high-risk areas",Named line of action with multiple measures for coastal risk reduction.,coastal_protection_and_managed_retreat → coastal_flood_and_erosion_risk_reduction,"Implementing sediment/dune management, coastal defense structures, and planned retreat reduces vulnerability and expected damages from coastal erosion, overtopping, and coastal flooding.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #8 - Increasing resilience and coastal protection...,Promote the natural re-establishment of sediment transport from river basins and undertake dredging of lagoons to replenish beaches to safeguard priority species and habitats.,"Line of Action #8: Increase resilience and coastal protection in areas at high risk from coastal erosion, overtopping and flooding, including sediment management, dune and coastal defence interventions, and planned retreat in high-risk areas.",standalone parent policy,"• Operations promoting the natural re-establishment of sediment traffic from river basins...
• Dredging of lagoons to replenish beaches, to safeguard the conservation of priority species and habitats",Concrete sediment management measures explicitly listed.,coastal_sediment_management → coastal_erosion_resilience,Restore and augment sediment supply to beaches to reduce coastal erosion and maintain habitat conditions for priority species and ecosystems.,,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #8 - Increasing resilience and coastal protection...,Intervene in dune systems (including renaturalisation with native species and restoration/maintenance of secondary dunes important for vulnerable amphibian and reptile species) and replenish sediment in coastal systems; protect and rehabilitate coastal systems (including cliff work).,"Line of Action #8: Increase resilience and coastal protection in areas at high risk from coastal erosion, overtopping and flooding, including sediment management, dune and coastal defence interventions, and planned retreat in high-risk areas.",standalone parent policy,"• Interventions in dune systems (including renaturalisation with native species and maintenance and restoration of secondary dunes important for vulnerable amphibian and reptile species
• Interventions to replenish sediment in coastal systems
• Protection and rehabilitation of coastal systems
• Cliff work",Specific coastal ecosystem/geomorphology interventions listed as measures.,coastal_dune_and_cliff_restoration → coastal_erosion_and_storm_surge_risk_reduction,"Restoring dunes, replenishing sediments, and rehabilitating cliffs strengthens natural coastal buffers, reducing erosion and storm/sea-level-rise damage risk.",,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #8 - Increasing resilience and coastal protection...,Upgrade coastal defence structures (including raising grades and riprap) and conduct artificial feeding operations (including high magnitude operations).,"Line of Action #8: Increase resilience and coastal protection in areas at high risk from coastal erosion, overtopping and flooding, including sediment management, dune and coastal defence interventions, and planned retreat in high-risk areas.",standalone parent policy,"• Interventions in coastal defence structures (including raising of grades and riprap)
• Artificial feeding operations, including high magnitude (shots)",Concrete engineered and sediment nourishment measures explicitly stated.,coastal_defense_upgrade_and_beach_nourishment → coastal_flooding_and_erosion_risk_reduction,Strengthening shoreline defenses and adding sediment to beaches reduces erosion and storm/sea-level-rise-driven coastal flooding impacts.,Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #8 - Increasing resilience and coastal protection...,Implement planned retreat by removing structures/buildings in high-risk coastal areas (including renaturalisation) and reconstructing in non-existent or low-risk areas; undertake land acquisition/expropriation for risk mitigation.,"Line of Action #8: Increase resilience and coastal protection in areas at high risk from coastal erosion, overtopping and flooding, including sediment management, dune and coastal defence interventions, and planned retreat in high-risk areas.",standalone parent policy,"• Planned retreat with the removal of structures or buildings in high-risk areas (including renaturalisation) and reconstruction in non-existent or low-risk areas
• Land acquisition/expropriation operations for risk mitigation",Explicit risk mitigation actions involving relocation and land measures.,managed_retreat_and_renaturalisation → coastal_risk_exposure_reduction,Remove and relocate buildings from high-risk coastal areas (enabled by land acquisition) and restore land to natural conditions to reduce exposure to coastal flooding/erosion impacts.,Mitigation,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #8 - Increasing resilience and coastal protection...,Strengthen or relocate transport and communications infrastructures located in coastal areas and install/reinforce appropriate signage.,"Line of Action #8: Increase resilience and coastal protection in areas at high risk from coastal erosion, overtopping and flooding, including sediment management, dune and coastal defence interventions, and planned retreat in high-risk areas.",standalone parent policy,"• Interventions in transport and communication infrastructures located in coastal areas (strengthening, relocation)
• Installation and reinforcement of appropriate signage",Concrete infrastructure adaptation measures listed.,coastal_infrastructure_hardening_or_relocation → infrastructure_resilience_and_service_continuity,"Strengthening or relocating coastal transport/communications assets and improving signage reduces climate-related damage and disruptions, improving resilience and continuity of service during coastal hazards.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,Annex I -Lines of action and measures / Line of Action #8 - Increasing resilience and coastal protection...,"For Line of Action #8, make an additional €47 million of public investment in 2020 (POSEUR: €47 million) and make €560 million of public investment in coastal protection by 2030.","Line of Action #8: Increase resilience and coastal protection in areas at high risk from coastal erosion, overtopping and flooding, including sediment management, dune and coastal defence interventions, and planned retreat in high-risk areas.",standalone parent policy,"Goals:
• 2020: make an additional €47 million of public investment (POSEUR: €47 million)
• 2030: make €560 million of public investment in coastal protection","Explicit, quantified public investment commitments for 2020 and 2030.",coastal_protection_investment → coastal_flood_risk_reduction,Public investment in coastal protection measures reduces vulnerability and damages from sea-level rise and coastal flooding.,Nature-Based Solutions,yes,Adaptation,direct
Portugal,parent_with_subs,parent,"Annex I -Lines of action and measures / Line of Action #9 - Development of decision support tools, capacity building and awareness-raising actions","Line of Action #9: Develop decision support tools, capacity building and awareness-raising actions, including developing a National Adaptation Platform, producing climate risk mapping, developing adaptation plans, and setting up forecasting/warning/response systems.",,structural header,"## Line of Action #9 - Development of decision support tools, capacity building and awareness-raising actions

Measures/concretization: • Communication, dissemination, education and awareness-raising actions ... • Development of decision support tools ... reporting and developing a National Adaptation Platform. • ... drawing up of climate risk mapping • Development of Climate Change Adaptation Plans • Setting up forecasting, warning and response systems",Named line of action with multiple specific measures under it.,adaptation_planning_framework → institutional_adaptive_capacity,"Developing adaptation platforms, risk maps, plans, and early warning/response systems improves climate risk information and preparedness, increasing institutional capacity to anticipate and manage climate impacts.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #9 - Development of decision support tools, capacity building and awareness-raising actions","Develop decision support tools and information systems (including modelling and scenarisation, reporting) and develop a National Adaptation Platform to systematise and facilitate access to climate change information.","Line of Action #9: Develop decision support tools, capacity building and awareness-raising actions, including developing a National Adaptation Platform, producing climate risk mapping, developing adaptation plans, and setting up forecasting/warning/response systems.",structural header,"• Development of decision support tools and dissemination of good including information systems, modelling and scenarisation, reporting and developing a National Adaptation Platform.",Specific tool/platform development action explicitly listed.,environmental_monitoring_system → adaptation_planning_support,"Create climate information systems and an adaptation platform to improve data access and decision support, enabling better-informed adaptation planning and implementation.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #9 - Development of decision support tools, capacity building and awareness-raising actions",Implement capacity building actions for technicians and decision-makers in climate vulnerability assessment and adaptive management.,"Line of Action #9: Develop decision support tools, capacity building and awareness-raising actions, including developing a National Adaptation Platform, producing climate risk mapping, developing adaptation plans, and setting up forecasting/warning/response systems.",structural header,• Capacity building actions for technicians and decision-makers in climate vulnerability assessment and adaptive management,Concrete capacity-building measure.,capacity_building_for_vulnerability_assessment → institutional_adaptive_capacity,Training technicians and decision-makers to assess climate vulnerabilities and manage adaptively improves institutional capacity to plan and implement effective adaptation measures.,Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #9 - Development of decision support tools, capacity building and awareness-raising actions",Produce information and knowledge by implementing systems to monitor climate change impacts and drawing up climate risk mapping; create systems to identify risk areas using mapping and geo-referencing and make information available on an electronic platform.,"Line of Action #9: Develop decision support tools, capacity building and awareness-raising actions, including developing a National Adaptation Platform, producing climate risk mapping, developing adaptation plans, and setting up forecasting/warning/response systems.",structural header,"• Production of information and knowledge, in particular through the implementation of systems for monitoring the impacts of climate change drawing up of climate risk mapping
• Creation of a system to identify risk areas, using mapping and geo-referencing and making the information available on an electronic platform",Specific monitoring/mapping/platform actions explicitly stated.,environmental_monitoring_system → adaptation_planning_support,Implementing climate impact monitoring and risk mapping systems provides decision-relevant information that enables better adaptation planning and targeting of risk reduction actions.,Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #9 - Development of decision support tools, capacity building and awareness-raising actions","Develop Climate Change Adaptation Plans and set up forecasting, warning and response systems, including climate prediction models for extreme phenomena and population warning.","Line of Action #9: Develop decision support tools, capacity building and awareness-raising actions, including developing a National Adaptation Platform, producing climate risk mapping, developing adaptation plans, and setting up forecasting/warning/response systems.",structural header,"• Development of Climate Change Adaptation Plans
• Setting up forecasting, warning and response systems, including climate prediction models for extreme phenomena and population warning",Explicit commitment to plan development and early warning/response systems.,adaptation_planning_and_early_warning_systems → institutional_adaptive_capacity_and_disaster_risk_reduction,"Create adaptation plans and climate forecasting/early-warning systems to improve preparedness and response, reducing impacts from extreme events and increasing adaptive capacity.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #9 - Development of decision support tools, capacity building and awareness-raising actions",Implement communication circuits to transmit information to health authorities following forecasting and warning systems.,"Line of Action #9: Develop decision support tools, capacity building and awareness-raising actions, including developing a National Adaptation Platform, producing climate risk mapping, developing adaptation plans, and setting up forecasting/warning/response systems.",structural header,"• Implementation of communication circuits for the transmission of information to health authorities, following forecasting and warning systems",Concrete operational communication measure explicitly stated.,early_warning_communication_system → health_risk_response_capacity,"Implementing formal communication circuits for forecast and warning information enables faster, better-coordinated public health responses to climate-related hazards.",Nature-Based Solutions,no,Adaptation,direct
Portugal,parent_with_subs,sub,"Annex I -Lines of action and measures / Line of Action #9 - Development of decision support tools, capacity building and awareness-raising actions","Set up monitoring and evaluation arrangements at national, regional, inter-municipal and municipal level to support the Lines of Action.","Line of Action #9: Develop decision support tools, capacity building and awareness-raising actions, including developing a National Adaptation Platform, producing climate risk mapping, developing adaptation plans, and setting up forecasting/warning/response systems.",structural header,"Setting up monitoring and evaluation arrangements at the national, regional, inter-municipal and municipal level
development in support of the Lines of Action",Explicit commitment to establish M&E arrangements across governance levels.,environmental_monitoring_system → adaptation_planning_support,"Create monitoring and evaluation systems to generate information that supports climate planning, oversight, and course-correction.",Nature-Based Solutions,no,Adaptation,direct
Portugal,individual,individual,4.5. Provision of new and additional resources,Portugal committed (as an EU Member State) to mobilise 0.15% to 0.20% of its GNI as ODA allocated to Least Developed Countries by 2030.,,,"As an EU Member State, Portugal made the commitment to mobilise 0.15% to 0.20% of its GNI as ODA allocated to Least Developed Countries (LDC) by 2030.",Quantified commitment with deadline (by 2030) regarding ODA to LDCs.,international_development_finance → development_capacity_building,Providing development assistance to least developed countries increases financial and institutional capacity to plan and implement development and climate-related actions.,,no,Adaptation,indirect
Hiroshima,parent_with_subs,parent,Chapter 6: Adapting to the effects of climate change (Adaptation) > 2. Direction and structure of measures,"Hiroshima City will implement an Adaptation Plan with two pillars: improving acknowledgement/understanding of climate change and improving regional comprehensive ability to deal with climate risks, and will comprehensively develop three measures under these pillars.",,structural header,"Adaptation measures will have 2 pillars as the directions of measures; under those pillars, there are 3 measures that will be comprehensively developed in line with the plan.

<<First Pillar>> Improvement of acknowledgement and understanding of climate change and its effect

<<Second Pillar>> Improvement of regions' comprehensive ability to deal with climate change risks",Defines the structured adaptation policy framework that subsequent concrete measures fall under.,adaptation_planning_framework → institutional_adaptive_capacity,"Implementing an adaptation planning framework increases awareness and coordinated regional capability, improving institutional capacity to anticipate, prepare for, and respond to climate-related risks.",Nature-Based Solutions,no,Adaptation,direct
