city,cluster_type,role,section_header,policy_statement,parent_statement,parent_row_type,verbatim_text,extraction_rationale,canonical_mechanism,mechanism_description,secondary_categories,is_financial_instrument,primary_category,climate_relevance
Santiago_Chile,parent_with_subs,sub,Climate Change in Macroeconomic Management and Public Finance (Helsinki Principle 4),"Develop tools to address gaps in macroeconomic forecasting and fiscal planning for climate change impacts, including disaster risk management.","Implement the Santiago Action Plan 2020 workstream to mainstream climate change in macroeconomic management and public finance (Helsinki Principle 4), including tool development, guides for green budgeting/procurement/investment management, and assessments of policies including NDCs.",standalone parent policy,"- Developing tools to address knowledge and expertise gaps in macroeconomic forecasting and fiscal planning for climate change impacts, as well as disaster risk management, among others.",Explicit bullet-point deliverable under Principle 4.,climate_risk_fiscal_forecasting_tools → adaptation_planning_support,Developing climate-risk-informed macroeconomic and fiscal planning tools improves government capacity to anticipate climate impacts and manage disaster risk through better adaptation planning and budgeting.,Nature-Based Solutions,no,Adaptation,direct
Santiago_Chile,parent_with_subs,sub,Climate Change in Macroeconomic Management and Public Finance (Helsinki Principle 4),"Prepare toolkits and guides on whole-of-government approaches to integrate climate into policy and budget processes, including green budgeting (where appropriate), green procurement, and climate-informed public investment management.","Implement the Santiago Action Plan 2020 workstream to mainstream climate change in macroeconomic management and public finance (Helsinki Principle 4), including tool development, guides for green budgeting/procurement/investment management, and assessments of policies including NDCs.",standalone parent policy,"- Preparing toolkits and guides on whole of government approaches that integrate climate in the policy and budget process, such as green budgeting where appropriate, green procurement and climate-informed public investment management.",Concrete planned guidance/toolkit outputs under Principle 4.,climate_mainstreaming_in_public_finance_and_procurement → emissions_reduction_and_resilience_enablement,"Developing whole-of-government green budgeting, procurement, and climate-informed investment guidance shifts public spending and purchasing toward lower-carbon and more climate-resilient options, enabling mitigation and adaptation outcomes across sectors.",,yes,Mitigation,direct
Santiago_Chile,parent_with_subs,sub,Climate Change in Macroeconomic Management and Public Finance (Helsinki Principle 4),"Support macroeconomic and fiscal assessments of adaptation, resilience, and mitigation policies, including NDCs.","Implement the Santiago Action Plan 2020 workstream to mainstream climate change in macroeconomic management and public finance (Helsinki Principle 4), including tool development, guides for green budgeting/procurement/investment management, and assessments of policies including NDCs.",standalone parent policy,"- Supporting macroeconomic and fiscal assessements of adaptation, resilience and mitigation policies, including NDCs.",Explicit action/deliverable under Principle 4.,macroeconomic_fiscal_assessment_support → institutional_adaptive_and_mitigation_capacity,"Provide macroeconomic and fiscal analysis of climate policies to inform planning and budgeting, improving the capacity to design and implement mitigation and adaptation actions.",Nature-Based Solutions,no,Adaptation,indirect
London_England,individual,individual,What has London committed to?,"London is committed to being a zero carbon city by 2050, with the Mayor setting out actions within his powers to achieve this as soon as possible.",,,"The Mayor's London Environment Strategy (May 2018) was one of the first plans of any world city to be compatible with the highest ambition of the Paris Agreement. It commits London to being a zero carbon city by 2050. It sets out the actions the Mayor will take, within his powers, to get there as soon as possible.",Explicit commitment to an economy-wide outcome (zero carbon) with a deadline (2050) and reference to actions the Mayor will take.,economy_wide_ghg_target → emissions_reduction_pathway,Sets a citywide net-zero emissions target that drives coordinated policies and investments across sectors to reduce greenhouse gas emissions over time.,Resource Efficiency,no,Mitigation,direct
London_England,individual,individual,How will we get there?,London will follow an emissions pathway aligned with IPCC recommendations to reduce emissions by 60% on 1990 levels by 2030 and by nearly 80% by 2040.,,,Understanding these different pathways has enabled us to set an ambitious emissions pathway in line with the IPCC recommendations. It will see London reduce its emissions by 60 per cent on 1990 levels by 2030 and by nearly 80 per cent by 2040.,Quantified targets with clear baselines and deadlines constitute an extractable mitigation commitment.,economy_wide_ghg_target → emissions_reduction_pathway,Adopting an economy-wide emissions target establishes a reduction pathway that drives policies and investments across sectors to lower overall greenhouse gas emissions.,Resource Efficiency,no,Mitigation,direct
London_England,individual,individual,Key messages,At least 70% of London's buildings need to reach energy performance level EPC C by 2030.,,,Only 35 per cent of homes currently achieve adequate energy efficiency performance (EPC C or above) and many will still be in use by 2050. At least 70 per cent of London's buildings need to reach EPC C by 2030.,Quantified building-efficiency target (share of buildings to EPC C) with deadline (2030).,building_energy_reduction_target → energy_use_reduction,Setting a minimum building energy performance level drives efficiency upgrades that reduce building energy consumption and associated emissions.,Resource Efficiency,no,Mitigation,direct
London_England,individual,individual,8. Decarbonising transport and increasing use of active and public transport remains a key objective for London.,"By 2050, all of London's motorised road transport will need to be battery electric or fuel cell electric vehicles.",,,"By 2050, all of London's motorised road transport will need to be battery electric or fuel cell electric vehicles.",Clear technology/transition target for the road transport fleet with a deadline (2050).,fleet_electrification → transport_emissions_reduction,"Mandating a shift of motorised road vehicles to electric drivetrains reduces fossil fuel combustion in transport, cutting greenhouse gas emissions.",Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,"APPROACH 1: BENCHMARK, RETUNE, AND RETROFIT EXISTING BUILDINGS","Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",,structural header,"## APPROACH 1:
## BENCHMARK, RETUNE, AND RETROFIT EXISTING BUILDINGS",Named approach with multiple specific targets and actions listed beneath it; serves as umbrella for sub-policies.,building_performance_ordinance → energy_use_reduction,"Implement building performance actions (benchmarking, operational retuning, and physical retrofits) to cut building energy consumption and thereby reduce emissions.",Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,"APPROACH 1: BENCHMARK, RETUNE, AND RETROFIT EXISTING BUILDINGS",Benchmark 1.3 billion square feet of communitywide buildings by 2026.,"Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,- Benchmark 1.3 billion square feet in communitywide buildings by 2026,Quantified target with deadline under Approach 1.,energy_benchmarking_disclosure → market_signal_for_efficiency,"Benchmarking and disclosing building energy use creates transparency and comparative signals that motivate or enable energy-efficiency improvements, reducing emissions over time.",Adaptation,no,Resource Efficiency,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,"APPROACH 1: BENCHMARK, RETUNE, AND RETROFIT EXISTING BUILDINGS","Retrofit 167,500 homes by 2030 to reduce energy costs 28%, prioritizing Low- to Moderate-Income (LMI) homes.","Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,"-   Retrofit 167,500 homes to reduce energy costs 28%, prioritizing Low- to Moderate-Income (LMI) homes by 2030","Quantified retrofit target, performance outcome (28% cost reduction), equity prioritization, and deadline.",residential_building_retrofit → energy_use_reduction,"Upgrade existing residential buildings through retrofits to lower energy consumption, thereby reducing associated greenhouse gas emissions and energy costs.",Mitigation,no,Resource Efficiency,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,"APPROACH 1: BENCHMARK, RETUNE, AND RETROFIT EXISTING BUILDINGS",Adopt a Building Performance Ordinance to ensure benchmarking and retuning of large existing buildings community-wide.,"Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,-   Adopt a Building Performance Ordinance to ensure benchmarking and retuning of large existing buildings community-wide,Specific regulatory mechanism ('Adopt...Ordinance') stated as an action under Approach 1.,building_performance_ordinance → energy_use_reduction,Mandating benchmarking and retuning for existing large buildings drives operational efficiency improvements that reduce overall building energy consumption and related greenhouse gas emissions.,Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,"APPROACH 1: BENCHMARK, RETUNE, AND RETROFIT EXISTING BUILDINGS","Expand weatherization assistance through repairs and upgrades to improve energy efficiency, safety, and comfort in Low to Moderate Income (LMI) housing.","Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,"-   Expand weatherization assistance through repairs and upgrades to improve energy efficiency, safety, and comfort in Low to Moderate Income (LMI) housing",Concrete program expansion action targeting energy efficiency in LMI housing.,residential_building_retrofit → energy_use_reduction,Provide weatherization repairs and upgrades in low- to moderate-income homes to reduce household energy consumption and related greenhouse gas emissions.,Mitigation,yes,Resource Efficiency,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Create a Quality Assurance Verifier position to support the guidelines and applicability of the Building Performance Ordinance.,"Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,-   Create a Quality Assurance Verifier position to support the guidelines and applicability of Building Performance Ordinance,Explicit staffing/resource action to implement an ordinance.,building_performance_ordinance → energy_use_reduction,"Establishing a QA verifier strengthens implementation of a building performance ordinance, improving compliance and follow-through so building operations and upgrades reduce energy use and associated emissions.",,no,Mitigation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,"Offer monetary and/or non-monetary incentives to promote building retrofits, starting with LMI buildings.","Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,"-   Offer  monetary  and/or  non-monetary  incentives  to  promote  building  retrofits,  starting  with LMI buildings","Specific intervention (incentives) aimed at driving retrofits, with prioritization.",building_retrofit_incentive → energy_use_reduction,"Provide incentives that increase adoption of building retrofits, leading to lower building energy use and reduced emissions from energy consumption.",Adaptation,yes,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Update Miami-Dade County Government's Electricity Master Plan.,"Approach 1: Benchmark, retune, and retrofit existing buildings to reduce emissions from energy use in buildings.",structural header,-   Update Miami-Dade County Government's Electricity Master Plan,Explicit commitment to update a named plan.,electricity_master_planning_update → grid_decarbonization_enabling,"Updating the electricity master plan improves planning and coordination for power-system investments, enabling subsequent actions that reduce electricity-sector emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Approach 2: Expand on-site and off-site renewable energy generation.,,structural header,"## APPROACH 2:
## EXPAND ON-SITE AND OFF-SITE
## RENEWABLE ENERGY GENERATION",Named approach with multiple quantified targets/actions listed beneath it.,renewable_energy_deployment → fossil_generation_displacement,"Deploying additional renewable energy generation replaces fossil-based electricity generation, thereby lowering greenhouse gas emissions from power supply.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,"Install 61,725 kW of solar energy by 2030 on County buildings, land, and water (equivalent to 7,498 homes' electricity use for one year).",Approach 2: Expand on-site and off-site renewable energy generation.,structural header,"-   Install 61,725 kW of solar energy by 2030 on County buildings, land, and water equivalent to 7,498 homes' electricity use for one year",Quantified capacity target with deadline and specified siting (County buildings/land/water).,solar_pv_deployment → fossil_generation_displacement,"Deploying solar PV on county assets increases renewable electricity generation, which displaces fossil-fueled power and lowers greenhouse gas emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,"Install 794,000 kW of solar energy by 2030 on commercial and residential buildings (equivalent to 104,014 homes' electricity use for one year).",Approach 2: Expand on-site and off-site renewable energy generation.,structural header,"-   Install  794,000  kW  of  solar  energy  by  2030  on  commercial  and  residential  buildings, equivalent to 104,014 homes' electricity use for one year",Quantified capacity target with deadline covering commercial/residential buildings.,solar_pv_deployment → fossil_generation_displacement,"Installing solar PV on buildings increases renewable electricity generation, which displaces fossil-fueled grid electricity and lowers greenhouse gas emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Maximize participation in utility-scale renewable energy programs.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Maximize participation in utility scale renewable energy progra ms,Explicit action to increase participation in utility-scale renewables.,renewable_energy_target → grid_decarbonization,"Increase enrollment/procurement in utility-scale renewable programs to raise renewable generation share and displace fossil electricity, lowering grid emissions.",Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Complete installation of solar on County buildings as identified in Solar Feasibility Study Phase 2.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Complete  the  installation  of  solar  on County  buildings  as  identified  in  the Solar Feasibility Study Phase 2,Concrete implementation commitment tied to a named feasibility study phase.,solar_pv_deployment → fossil_generation_displacement,Installing solar PV on county buildings generates renewable electricity that displaces fossil-based grid power and reduces greenhouse gas emissions.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Establish the Solar Energy Loan Fund program and similar financial mechanisms in Miami-Dade County.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Establish  the  Solar  Energy  Loan  Fund program  and  similar  financial  mechanisms in Miami-Dade County,Specific financing mechanism commitment to support solar deployment.,solar_pv_deployment → fossil_generation_displacement,"Providing loan financing enables more solar PV installations, which generate clean electricity and displace fossil fuel generation.",,yes,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Require new County buildings to be solar ready.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Require new County buildings to be solar ready for the County to lead by example,Specific requirement for new County buildings (policy/standard).,solar_ready_building_requirement → solar_pv_deployment_enabling,"Mandating solar-ready design in new public buildings enables easier future solar PV installation, supporting displacement of fossil-based electricity use.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Cut soft costs for installing on-site solar energy.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Cut  soft  costs  for  installing  on-site  solar energy,Specific action to reduce non-hardware costs to enable deployment.,solar_pv_deployment → fossil_generation_displacement,"Reducing soft costs makes on-site solar easier and cheaper to install, increasing solar PV deployment that displaces fossil electricity generation.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Execute an agreement with the U.S. Department of Energy's National Renewable Energy Laboratory (NREL) to pursue mutually beneficial projects to reduce greenhouse gas emissions.,Approach 2: Expand on-site and off-site renewable energy generation.,structural header,-   Execute  an  agreement with the United States Department of Energy's National Renewable Energy Laboratory to pursue mutually  beneficial  projects  to  reduce greenhouse gas emissions.,Specific institutional agreement/action aimed at emissions reductions.,interagency_research_partnership_agreement → emissions_reduction_enabling,Establishing a collaboration agreement with a federal research lab enables technical support and joint projects that facilitate future greenhouse gas emissions reductions.,,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Approach 3: Build ultra-low energy buildings.,,structural header,"## APPROACH 3:
## BUILD ULTRA-LOW ENERGY BUILDINGS",Named approach with targets/actions underneath.,building_energy_code → energy_use_reduction,Require or build new buildings to ultra-low-energy standards to cut building energy consumption and related greenhouse gas emissions.,Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Reduce energy use of new buildings 20% by 2030 below 2020 levels.,Approach 3: Build ultra-low energy buildings.,structural header,- Reduce energy use of new buildings 20% by 2030 below 2020 levels,Quantified efficiency target with baseline year and deadline.,building_energy_code → energy_use_reduction,Strengthening energy performance requirements for new buildings reduces operational energy consumption and associated emissions.,Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Ensure all new County buildings will be Ultra-Low Energy by 2030.,Approach 3: Build ultra-low energy buildings.,structural header,- All new County buildings will be Ultra-Low Energy by 2030,Clear commitment with deadline for County buildings standard.,building_energy_code → energy_use_reduction,"Require new government buildings to be built to ultra-low-energy performance so they use less operational energy, reducing associated emissions.",Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Identify steps to transition to a net-zero ready code.,Approach 3: Build ultra-low energy buildings.,structural header,- Identify steps to transition to net-zero ready code,Explicit action to move building codes toward net-zero readiness.,building_energy_code → energy_use_reduction,"Transitioning to a net-zero-ready building code raises minimum performance requirements for new buildings, reducing energy consumption and related greenhouse gas emissions over the building lifecycle.",Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Plan for the first Ultra-Low Energy (ULE) or Net Zero Energy (NZE) County building.,Approach 3: Build ultra-low energy buildings.,structural header,-   Plan for the first ULE or NZE County building,Specific planning action for a first-of-kind County facility.,net_zero_building_design → building_operational_emissions_reduction,Planning and delivering an ultra-low or net-zero energy public building reduces operational energy use and associated greenhouse gas emissions from building operations.,Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Offer monetary and/or non-monetary incentives to promote construction of ULE or NZE buildings.,Approach 3: Build ultra-low energy buildings.,structural header,-   Offer  monetary and/or non-monetary incentives to promote the construction of ULE or NZE buildings,Specific incentive-based intervention to drive ULE/NZE construction.,net_zero_building_design → building_operational_emissions_reduction,"Incentives encourage developers to build ULE/NZE buildings, lowering ongoing energy consumption and reducing operational emissions from building energy use.",Adaptation,yes,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Miami-Dade County actions:,Assess embodied carbon in new construction and create policies and programs to reduce it.,Approach 3: Build ultra-low energy buildings.,structural header,-   Assess embodied carbon in new construction and create  policies  and  programs  to  reduce  it,Explicit commitment to develop policies/programs addressing embodied carbon.,embodied_carbon_reduction → construction_emissions_reduction,Assessing and implementing programs to reduce embodied carbon in new construction lowers upstream and construction-phase greenhouse gas emissions from building materials and methods.,Adaptation,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Approach 4: Reduce transportation-related fuel consumption.,,structural header,"## APPROACH 4:
## REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION",Named approach with multiple targets/actions listed beneath.,modal_shift_to_sustainable_transport → transport_emissions_reduction,"Reduce transportation fuel consumption by shifting trips to more efficient or low/zero-emission travel options, leading to lower transport-related greenhouse gas emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Shift 10% of transportation mode away from single-occupant vehicles by 2030.,Approach 4: Reduce transportation-related fuel consumption.,structural header,- Shift 10% of transportation mode away from single occupant vehicles by 2030,Quantified mode-shift target with deadline.,modal_shift_to_sustainable_transport → transport_emissions_reduction,"Reduce reliance on single-occupant vehicle trips by shifting travel to lower-carbon modes, thereby cutting transportation-related greenhouse gas emissions.",Adaptation,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Electrify the County fleet by 2030: 80% of light vehicles and 50% of buses.,Approach 4: Reduce transportation-related fuel consumption.,structural header,- Electrify the County fleet: 80% of light vehicles and 50% of buses by 2030,Quantified electrification targets for County fleet with deadline.,fleet_electrification → transport_emissions_reduction,"Electrifying government fleet vehicles reduces fossil fuel use and tailpipe emissions, lowering overall transport-sector greenhouse gas emissions.",Nature-Based Solutions,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Transition 30% of communitywide vehicles to electric power by 2030.,Approach 4: Reduce transportation-related fuel consumption.,structural header,- Transition 30% of communitywide vehicles to electric power by 2030,Quantified community vehicle electrification target with deadline.,fleet_electrification → transport_emissions_reduction,"Increase adoption of electric vehicles in the community to replace internal combustion vehicles, reducing transportation greenhouse gas emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Reduce greenhouse gas emissions from Miami International Airport and PortMiami operations by 50% by 2030.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Reduce greenhouse gas emissions from Miami International Airport and PortMiami operations by 50% by 2030,Quantified emissions-reduction target with a deadline for specific facilities/operations.,economy_wide_ghg_target → emissions_reduction_pathway,Set an emissions-reduction target for airport and seaport operations to drive implementation of measures that collectively reduce operational greenhouse gas emissions.,Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to reduce vehicle and mobile equipment usage:,Design an Alternative Workplace Solutions policy and program for Miami-Dade County to maintain and expand employee telecommuting and explore methods to encourage other large employers to implement telecommuting.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Design  an  Alternative  Workplace  Solutions policy  and  program  for  Miami-Dade  County to  maintain  and  expand  the  number  of employees  who  telecommute  and  explore methods to encourage other large employers to implement telecommuting,Specific policy/program design commitment aimed at reducing transport emissions through telecommuting.,telecommuting_program → transport_emissions_reduction,"Expanding telecommuting reduces commuting travel demand, lowering vehicle fuel consumption and transportation greenhouse gas emissions.",Adaptation,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to expand effective low-carbon mobility options:,Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan,Explicit implementation action for a named mobility plan.,modal_shift_to_sustainable_transport → transport_emissions_reduction,"Build and improve walking and cycling infrastructure to shift trips from cars to active transportation, reducing transport-related greenhouse gas emissions.",Resource Efficiency,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to expand effective low-carbon mobility options:,Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs,Specific program implementations stated as actions.,complete_streets_vision_zero_programs → modal_shift_and_transport_emissions_reduction,"Redesigning streets and implementing traffic-safety programs makes walking and cycling safer and more attractive, shifting trips away from cars and reducing transport emissions.",,no,Mitigation,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to expand effective low-carbon mobility options:,Rapidly deploy premium public transit solutions along SMART Plan corridors to increase ridership and mode shift from single occupancy vehicles.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Rapidly deploy premium public transit solutions along SMART plan corridors to increase ridership and mode shift from single occupancy vehicles,Specific intervention tied to SMART Plan corridors aimed at mode shift.,transit_service_expansion → transport_emissions_reduction,"Expanding premium public transit service increases transit ridership and shifts trips from single-occupancy vehicles to transit, reducing transportation emissions.",,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,Actions to Electrify the County Fleet and Equipment:,Complete a light fleet electrification analysis to guide replacement of County-owned fossil-fuel vehicles with battery-electric vehicles.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Complete a light fleet electrification analysis to guide replacement of County-owned fossil-fuel vehicles with battery-electric vehicles (BEVs),Concrete analytical action supporting fleet electrification decisions.,fleet_electrification → transport_emissions_reduction,"Conducting an electrification analysis supports replacing fossil-fuel fleet vehicles with battery-electric vehicles, lowering transportation-related greenhouse gas emissions.",Adaptation,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,"Actions to Reduce Emissions at PortMiami, Airports & Other Commercial Hubs:",Install Visual Guidance Docking System (VGDS) at airports to reduce aircraft idling.,Approach 4: Reduce transportation-related fuel consumption.,structural header,-   Install  Visual  Guidance  Docking System (VGDS) at airports to reduce aircraft idling.,Specific technology deployment action to cut emissions from aircraft operations.,airport_gate_docking_optimization → aircraft_idling_emissions_reduction,"Deploying visual docking guidance at airport gates reduces aircraft ground-idling time, cutting fuel use and emissions from airport operations.",Adaptation,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,Approach 5: Expand and protect green and blue spaces.,,structural header,"## APPROACH 5:
## EXPAND AND PROTECT GREEN AND BLUE SPACES",Named approach with multiple targets/actions under it.,natural_land_protection → ecosystem_and_carbon_preservation,Expanding and safeguarding green and blue spaces conserves ecosystems and their carbon storage while providing resilience benefits such as reduced urban heat and improved flood/stormwater buffering.,Adaptation,no,Nature-Based Solutions,indirect
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,Increase community-wide tree canopy to 30% coverage by 2030.,Approach 5: Expand and protect green and blue spaces.,structural header,-   Expand community-wide tree canopy to 30% coverage by 2030.,Quantified canopy target with deadline.,urban_tree_canopy_expansion → heat_mitigation_and_carbon_sequestration,"Expanding urban tree canopy increases vegetation cover, which sequesters carbon and reduces local heat through shading and evapotranspiration.",,no,Adaptation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,Ensure all County facilities within the Urban Development Boundary attain at least 30% average canopy coverage and facilities outside the UDB attain at least 50% average canopy coverage by 2030.,Approach 5: Expand and protect green and blue spaces.,structural header,-   Ensure that all County facilities within the UDB (per 2013 delineation) shall attain an average of  at  least  30%  canopy  coverage  and  all  County  facilities  outside  the  Urban  Development Boundary (UDB) shall attain an average of at least 50% canopy coverage by 2030,Binding 'shall' language with quantified canopy coverage targets and deadline.,urban_tree_canopy_expansion → heat_mitigation_and_carbon_sequestration,Increase tree canopy coverage on government facilities to provide cooling/heat mitigation and additional carbon sequestration.,,no,Adaptation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,Double the total non-wetland acreage of natural habitat in preservation.,Approach 5: Expand and protect green and blue spaces.,structural header,-   Double the total non-wetland acreage of natural habitat in preservation,Clear quantified conservation action (doubling preserved non-wetland habitat).,natural_land_protection → ecosystem_and_carbon_preservation,Protecting additional natural habitat from development preserves ecosystems and stored carbon by preventing land conversion and degradation.,Adaptation,no,Nature-Based Solutions,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,APPROACH 5: EXPAND AND PROTECT GREEN AND BLUE SPACES,"Develop a mitigation policy, based on area impacted, to ensure County-approved development results in a net increase to green infrastructure by the development's completion date.",Approach 5: Expand and protect green and blue spaces.,structural header,"-   Develop  a  mitigation  policy,  based  on  area  impacted,  to  ensure  that  County-approved development results in a net increase to green infrastructure by the development's completion date",Specific policy development commitment with defined intended outcome (net increase in green infrastructure).,green_infrastructure_net_gain_requirement → heat_and_stormwater_resilience,"Requiring a net increase in green infrastructure for new development increases permeable/vegetated area, improving stormwater management and reducing urban heat impacts.",,no,Adaptation,direct
Miami_Dade_Florida_United_States,parent_with_subs,parent,APPROACH 6: CONVERT WASTE TO ENERGY,Approach 6: Convert waste to energy.,,structural header,"## APPROACH 6:
## CONVERT WASTE TO ENERGY",Named approach with multiple specific targets and actions listed beneath.,waste_to_energy_conversion → landfill_methane_avoidance_and_energy_recovery,Diverting non-recycled waste to waste-to-energy facilities reduces landfill methane while generating energy that can displace more carbon-intensive power sources.,Adaptation,no,Mitigation,direct
Miami_Dade_Florida_United_States,parent_with_subs,sub,CONVERT WASTE TO ENERGY APPROACH 6:,Generate 48 GWh/year of electricity from cogeneration at wastewater plants by 2030.,Approach 6: Convert waste to energy.,structural header,- 48 GWh/year of electricity from cogeneration at wastewater plants by 2030,Quantified energy generation target with deadline.,cogeneration_waste_to_energy → fossil_generation_displacement_and_methane_capture,"Install cogeneration at wastewater plants to use captured biogas for electricity, reducing methane emissions and offsetting fossil electricity generation.",,no,Mitigation,direct
