location,role,parent_statement,policy_statement,source_quote,section_header,extraction_rationale
Miami_Dade_US,sub,Approach 2: Expand renewable energy generation (with 2030 solar targets).,"Install 61,725 kW of solar energy by 2030 on County buildings, land, and water.","- INSTALL 61,725 KW OF SOLAR ENERGY BY 2030 ON COUNTY BUILDINGS, LAND, AND WATER EQUIVALENT TO 7,498 HOMES' ELECTRICITY USE FOR ONE YEAR
- INSTALL 794,000 KW OF SOLAR ENERGY BY 2030 ON COMMERCIAL AND RESIDENTIAL BUILDINGS EQUIVALENT TO 104,014 HOMES' ELECTRICITY USE FOR ONE YEAR",THE 7 APPROACHES AND 2030 TARGETS,Quantified renewable capacity target with deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Approach 2: Expand renewable energy generation (with 2030 solar targets).,"Install 794,000 kW of solar energy by 2030 on commercial and residential buildings.","- INSTALL 61,725 KW OF SOLAR ENERGY BY 2030 ON COUNTY BUILDINGS, LAND, AND WATER EQUIVALENT TO 7,498 HOMES' ELECTRICITY USE FOR ONE YEAR
- INSTALL 794,000 KW OF SOLAR ENERGY BY 2030 ON COMMERCIAL AND RESIDENTIAL BUILDINGS EQUIVALENT TO 104,014 HOMES' ELECTRICITY USE FOR ONE YEAR",THE 7 APPROACHES AND 2030 TARGETS,Quantified renewable capacity target with deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Approach 2: Expand renewable energy generation (with 2030 solar targets).,Maximize participation in utility-scale renewable energy programs.,"- INSTALL 794,000 KW OF SOLAR ENERGY BY 2030 ON COMMERCIAL AND RESIDENTIAL BUILDINGS EQUIVALENT TO 104,014 HOMES' ELECTRICITY USE FOR ONE YEAR
- MAXIMIZE PARTICIPATION IN UTILITY-SCALE RENEWABLE ENERGY PROGRAMS",THE 7 APPROACHES AND 2030 TARGETS,Specific action commitment (maximize participation) though not quantified; still a defined intervention within the approach.,Mitigation,False,direct,
Miami_Dade_US,parent,,Miami-Dade County actions under Approach 2 (renewable energy actions).,"## Miami-Dade County actions:

- Complete the installation of solar on County buildings as identified in the Solar Feasibility Study Phase 2
- Establish the Solar Energy Loan Fund program and similar financial mechanisms in Miami-Dade County Community Recommendation
- Require new County buildings to be solar ready for the County to lead by example Community Recommendation",APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Action list with multiple discrete commitments; treated as parent for sub-actions.,Mitigation,False,direct,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 2 (renewable energy actions).,Complete installation of solar on County buildings identified in Solar Feasibility Study Phase 2.,"- Complete the installation of solar on County buildings as identified in the Solar Feasibility Study Phase 2
- Establish the Solar Energy Loan Fund program and similar financial mechanisms in Miami-Dade County Community Recommendation
- Require new County buildings to be solar ready for the County to lead by example Community Recommendation",APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Concrete implementation commitment tied to an identified project pipeline (feasibility study).,Mitigation,False,direct,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 2 (renewable energy actions).,Establish a Solar Energy Loan Fund program and similar financial mechanisms in Miami-Dade County.,"- Establish the Solar Energy Loan Fund program and similar financial mechanisms in Miami-Dade County Community Recommendation
- Require new County buildings to be solar ready for the County to lead by example Community Recommendation
- Cut soft costs for installing on-site solar energy Community Recommendation",APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Explicit creation of a loan fund (financial instrument) to enable solar deployment.,Mitigation,True,direct,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 2 (renewable energy actions).,Require new County buildings to be solar-ready.,"- Require new County buildings to be solar ready for the County to lead by example Community Recommendation
- Cut soft costs for installing on-site solar energy Community Recommendation
- Execute an agreement with the United States Department of Energy's National Renewable Energy Laboratory to pursue mutually beneficial projects to reduce greenhouse gas emissions.",APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Specific requirement for new County buildings; a clear policy lever (design standard).,Mitigation,False,direct,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 2 (renewable energy actions).,Cut soft costs for installing on-site solar energy.,"- Require new County buildings to be solar ready for the County to lead by example Community Recommendation
- Cut soft costs for installing on-site solar energy Community Recommendation
- Execute an agreement with the United States Department of Energy's National Renewable Energy Laboratory to pursue mutually beneficial projects to reduce greenhouse gas emissions.",APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Defined intervention to reduce barriers to solar adoption; details not specified but action is concrete.,Mitigation,False,direct,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 2 (renewable energy actions).,Execute an agreement with DOE's National Renewable Energy Laboratory to pursue projects to reduce greenhouse gas emissions.,"- Cut soft costs for installing on-site solar energy Community Recommendation
- Execute an agreement with the United States Department of Energy's National Renewable Energy Laboratory to pursue mutually beneficial projects to reduce greenhouse gas emissions.",APPROACH 2: EXPAND ON-SITE AND OFF-SITE RENEWABLE ENERGY GENERATION,Specific intergovernmental agreement to pursue emissions-reduction projects; concrete action though project list unspecified.,Mitigation,False,direct,
Miami_Dade_US,parent,,Approach 3: Build ultra-low energy buildings (with 2030 energy intensity target).,"## 3. BUILD ULTRA-LOW ENERGY BUILDINGS

- REDUCE THE ENERGY USE INTENSITY OF NEW BUILDINGS 20% BY 2030 BELOW 2020 LEVELS",THE 7 APPROACHES AND 2030 TARGETS,Named approach with quantified performance target and deadline; umbrella initiative.,Resource Efficiency,False,direct,
Miami_Dade_US,sub,Approach 3: Build ultra-low energy buildings (with 2030 energy intensity target).,Reduce the energy use intensity of new buildings 20% by 2030 below 2020 levels.,"## 3. BUILD ULTRA-LOW ENERGY BUILDINGS

- REDUCE THE ENERGY USE INTENSITY OF NEW BUILDINGS 20% BY 2030 BELOW 2020 LEVELS",THE 7 APPROACHES AND 2030 TARGETS,Quantified efficiency target with deadline; directly reduces building energy demand.,Resource Efficiency,False,direct,
Miami_Dade_US,individual,,Make all new County buildings Ultra-Low Energy by 2030.,"- Reduce energy use of new buildings 20% by 2030 below 2020 levels
- Save money
- Lower energy burden
- Enhance air quality
- Improve health
- Reduce urban heat islands
- Increase storm and energy resilience
- All new County buildings will be Ultra-Low Energy by 2030",APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Clear operational commitment for County-owned new construction with a deadline.,Resource Efficiency,False,direct,
Miami_Dade_US,parent,,Miami-Dade County actions under Approach 3 (ultra-low energy buildings actions).,"## Miami-Dade County actions:

- Plan for the first ULE or NZE County building
- Offer monetary and/or non-monetary incentives to promote the construction of ULE or NZE buildings
- Organize a green building fair and competition to showcase technologies and innovations to facilitate new ultra-low energy construction Community Recommendation",APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Action list with multiple discrete commitments; treated as parent for sub-actions.,Resource Efficiency,False,direct,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 3 (ultra-low energy buildings actions).,Plan for the first Ultra-Low Energy (ULE) or Net Zero Energy (NZE) County building.,"- Plan for the first ULE or NZE County building
- Offer monetary and/or non-monetary incentives to promote the construction of ULE or NZE buildings
- Organize a green building fair and competition to showcase technologies and innovations to facilitate new ultra-low energy construction Community Recommendation",APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Specific planning commitment for a first-of-kind County building; concrete but without date.,Resource Efficiency,False,direct,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 3 (ultra-low energy buildings actions).,Offer monetary and/or non-monetary incentives to promote construction of ULE or NZE buildings.,"- Offer monetary and/or non-monetary incentives to promote the construction of ULE or NZE buildings
- Organize a green building fair and competition to showcase technologies and innovations to facilitate new ultra-low energy construction Community Recommendation
- Assess embodied carbon in new construction and create policies and programs to reduce it Community Recommendation",APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Explicit incentive commitment; qualifies as a financial instrument even though exact form is unspecified.,Resource Efficiency,True,direct,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 3 (ultra-low energy buildings actions).,Organize a green building fair and competition to showcase technologies and innovations for ultra-low energy construction.,"- Organize a green building fair and competition to showcase technologies and innovations to facilitate new ultra-low energy construction Community Recommendation
- Assess embodied carbon in new construction and create policies and programs to reduce it Community Recommendation",APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Specific programmatic intervention to accelerate adoption; somewhat soft but still a defined action.,Resource Efficiency,False,indirect,
Miami_Dade_US,sub,Miami-Dade County actions under Approach 3 (ultra-low energy buildings actions).,Assess embodied carbon in new construction and create policies and programs to reduce it.,"- Organize a green building fair and competition to showcase technologies and innovations to facilitate new ultra-low energy construction Community Recommendation
- Assess embodied carbon in new construction and create policies and programs to reduce it Community Recommendation",APPROACH 3: BUILD ULTRA-LOW ENERGY BUILDINGS,Commits to developing embodied-carbon reduction policies; concrete assessment-to-policy action though details TBD.,Mitigation,False,direct,
Miami_Dade_US,parent,,Approach 4: Reduce transportation-related fuel consumption (with 2030 targets).,"## 4. REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION

- SHIFT 10% OF TRANSPORTATION MODE AWAY FROM SINGLE OCCUPANT VEHICLES BY 2030
- ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030
- TRANSITION 30% OF COMMUNITYWIDE VEHICLES TO ELECTRIC POWER BY 2030",THE 7 APPROACHES AND 2030 TARGETS,Named approach with multiple quantified targets; umbrella initiative with sub-targets.,Mitigation,False,direct,
Miami_Dade_US,sub,Approach 4: Reduce transportation-related fuel consumption (with 2030 targets).,Shift 10% of transportation mode away from single occupant vehicles by 2030.,"- SHIFT 10% OF TRANSPORTATION MODE AWAY FROM SINGLE OCCUPANT VEHICLES BY 2030
- ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030
- TRANSITION 30% OF COMMUNITYWIDE VEHICLES TO ELECTRIC POWER BY 2030",THE 7 APPROACHES AND 2030 TARGETS,Quantified mode-shift target with deadline; direct emissions reduction mechanism.,Mitigation,False,direct,
Miami_Dade_US,sub,Approach 4: Reduce transportation-related fuel consumption (with 2030 targets).,Electrify the County fleet: 80% of light vehicles and 50% of public transit buses by 2030.,"- ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030
- TRANSITION 30% OF COMMUNITYWIDE VEHICLES TO ELECTRIC POWER BY 2030
- REDUCE GREENHOUSE GAS EMISSIONS FROM MIAMI INTERNATIONAL AIRPORT AND PORTMIAMI OPERATIONS BY 50% AND 25%, RESPECTIVELY BY 2030",THE 7 APPROACHES AND 2030 TARGETS,Quantified fleet electrification target with deadline; direct mitigation action.,Mitigation,False,direct,
Miami_Dade_US,sub,Approach 4: Reduce transportation-related fuel consumption (with 2030 targets).,Transition 30% of communitywide vehicles to electric power by 2030.,"- ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030
- TRANSITION 30% OF COMMUNITYWIDE VEHICLES TO ELECTRIC POWER BY 2030
- REDUCE GREENHOUSE GAS EMISSIONS FROM MIAMI INTERNATIONAL AIRPORT AND PORTMIAMI OPERATIONS BY 50% AND 25%, RESPECTIVELY BY 2030",THE 7 APPROACHES AND 2030 TARGETS,Quantified community EV adoption target with deadline.,Mitigation,False,direct,
Miami_Dade_US,sub,Approach 4: Reduce transportation-related fuel consumption (with 2030 targets).,"Reduce greenhouse gas emissions from Miami International Airport and PortMiami operations by 50% and 25%, respectively, by 2030.","-   REDUCE GREENHOUSE GAS EMISSIONS FROM MIAMI INTERNATIONAL AIRPORT AND PORTMIAMI OPERATIONS BY 50% AND 25%, RESPECTIVELY BY 2030",THE 7 APPROACHES AND 2030 TARGETS,Quantified operational emissions targets with deadline for major County-controlled facilities.,Mitigation,False,direct,
Miami_Dade_US,parent,,Actions to reduce vehicle and mobile equipment usage under Approach 4.,"## Actions to reduce vehicle and mobile equipment usage:

- Design an Alternative Workplace Solutions policy and program for Miami-Dade County to maintain and expand the number of employees who telecommute and explore methods to encourage other large employers to implement telecommuting
- Double the utilization of roundabouts instead of traditional street intersections
- Facilitate infill, compact, and mixed-use redevelopment with increased density, especially along SMART Plan Corridors",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,A clearly labeled action list under the approach; treated as parent for sub-actions.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to reduce vehicle and mobile equipment usage under Approach 4.,Design an Alternative Workplace Solutions policy and program to maintain and expand County employee telecommuting and encourage other large employers to implement telecommuting.,"- Design an Alternative Workplace Solutions policy and program for Miami-Dade County to maintain and expand the number of employees who telecommute and explore methods to encourage other large employers to implement telecommuting
- Double the utilization of roundabouts instead of traditional street intersections",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Specific policy/program design commitment aimed at reducing commuting emissions.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to reduce vehicle and mobile equipment usage under Approach 4.,Double the utilization of roundabouts instead of traditional street intersections.,"- Double the utilization of roundabouts instead of traditional street intersections
- Facilitate infill, compact, and mixed-use redevelopment with increased density, especially along SMART Plan Corridors
- Build transit-oriented developments",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Concrete infrastructure/traffic operations commitment; intended to reduce idling and fuel use (explicitly within transportation fuel reduction section).,Resource Efficiency,False,indirect,
Miami_Dade_US,sub,Actions to reduce vehicle and mobile equipment usage under Approach 4.,"Facilitate infill, compact, and mixed-use redevelopment with increased density, especially along SMART Plan Corridors.","- Facilitate infill, compact, and mixed-use redevelopment with increased density, especially along SMART Plan Corridors
- Build transit-oriented developments
- Make sure bus stops are positioned under trees or other means of shade to safeguard transit users from extreme heat",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Land-use policy direction explicitly tied to reducing vehicle travel; concrete planning intervention though not quantified here.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to reduce vehicle and mobile equipment usage under Approach 4.,Build transit-oriented developments.,"- Facilitate infill, compact, and mixed-use redevelopment with increased density, especially along SMART Plan Corridors
- Build transit-oriented developments
- Make sure bus stops are positioned under trees or other means of shade to safeguard transit users from extreme heat",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Specific development pattern intervention to reduce driving; action is concrete though implementation mechanism not specified.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to reduce vehicle and mobile equipment usage under Approach 4.,Position bus stops under trees or other shade to safeguard transit users from extreme heat.,"- Make sure bus stops are positioned under trees or other means of shade to safeguard transit users from extreme heat
- Pilot a Mobility-as-a-Service (MaaS) program
- Implement a Countywide Mobility Rewards Program to incentivize the use of public transportation and integration among mobility providers",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Specific design requirement motivated by extreme heat; qualifies as an adaptation measure within transportation planning.,Adaptation,False,direct,
Miami_Dade_US,sub,Actions to reduce vehicle and mobile equipment usage under Approach 4.,Pilot a Mobility-as-a-Service (MaaS) program.,"- Pilot a Mobility-as-a-Service (MaaS) program
- Implement a Countywide Mobility Rewards Program to incentivize the use of public transportation and integration among mobility providers Community Recommendation
- Partner with Miami-Dade County Schools to analyze and propose adjustments to school schedules to minimize traffic when school is in session.",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Specific pilot program commitment; climate benefit is plausible but not explicitly stated in the bullet itself beyond being in fuel reduction section.,Mitigation,False,indirect,
Miami_Dade_US,sub,Actions to reduce vehicle and mobile equipment usage under Approach 4.,Implement a Countywide Mobility Rewards Program to incentivize public transportation use and integration among mobility providers.,"- Pilot a Mobility-as-a-Service (MaaS) program
- Implement a Countywide Mobility Rewards Program to incentivize the use of public transportation and integration among mobility providers Community Recommendation
- Partner with Miami-Dade County Schools to analyze and propose adjustments to school schedules to minimize traffic when school is in session.",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Defined incentive program (rewards) to shift travel behavior; likely involves spending/benefits though not specified.,Mitigation,True,direct,
Miami_Dade_US,parent,,Actions to expand effective low-carbon mobility options under Approach 4.,"## Actions to expand effective low-carbon mobility options:

- Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan
- Develop and implement a pedestrian prioritization plan
- Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Clearly labeled action list; treated as parent for sub-actions.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to expand effective low-carbon mobility options under Approach 4.,Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan.,"- Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan
- Develop and implement a pedestrian prioritization plan
- Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Specific plan implementation commitment; reduces vehicle travel and emissions in context.,Mitigation,False,indirect,
Miami_Dade_US,sub,Actions to expand effective low-carbon mobility options under Approach 4.,Develop and implement a pedestrian prioritization plan.,"- Implement the Miami-Dade 2045 Bicycle/Pedestrian Master Plan
- Develop and implement a pedestrian prioritization plan
- Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Concrete planning commitment; climate benefit is secondary but material.,Resource Efficiency,False,indirect,
Miami_Dade_US,sub,Actions to expand effective low-carbon mobility options under Approach 4.,Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs.,"- Develop and implement a pedestrian prioritization plan
- Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs
- Rapidly deploy premium public transit solutions along SMART plan corridors to increase ridership and mode shift from single occupancy vehicles",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Specific program implementation; primarily safety/streets design but supports mode shift.,Resource Efficiency,False,indirect,
Miami_Dade_US,sub,Actions to expand effective low-carbon mobility options under Approach 4.,Rapidly deploy premium public transit solutions along SMART plan corridors to increase ridership and mode shift from single occupancy vehicles.,"- Implement Complete Streets and Vision Zero pedestrian and cyclist safety programs
- Rapidly deploy premium public transit solutions along SMART plan corridors to increase ridership and mode shift from single occupancy vehicles
- Allow the use of excess solar power at Countywide bus shelters to power micromobility/electric bicycle equipment.",APPROACH 4: REDUCE TRANSPORTATION-RELATED FUEL CONSUMPTION,Concrete transit deployment commitment explicitly tied to mode shift.,Mitigation,False,direct,
Miami_Dade_US,parent,,Actions to electrify the County fleet and equipment under Approach 4.,"## Actions to Electrify the County Fleet and Equipment:

- Complete a light fleet electrification analysis to guide replacement of County-owned fossil-fuel vehicles with battery-electric vehicles (BEVs)
- Modify procurement methodologies to account for lifecycle operational and maintenance cost savings of electric vehicles and equipment options
- Complete assessments of key County facilities to determine where to install EV charging infrastructure",ACCELERATE ELECTRIFICATION OF VEHICLES AND EQUIPMENT,Clearly labeled action list; treated as parent for sub-actions.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to electrify the County fleet and equipment under Approach 4.,Complete a light fleet electrification analysis to guide replacement of County-owned fossil-fuel vehicles with battery-electric vehicles.,"- Complete a light fleet electrification analysis to guide replacement of County-owned fossil-fuel vehicles with battery-electric vehicles (BEVs)
- Modify procurement methodologies to account for lifecycle operational and maintenance cost savings of electric vehicles and equipment options
- Complete assessments of key County facilities to determine where to install EV charging infrastructure",ACCELERATE ELECTRIFICATION OF VEHICLES AND EQUIPMENT,Specific analytical action to enable fleet electrification; concrete step.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to electrify the County fleet and equipment under Approach 4.,Modify procurement methodologies to account for lifecycle operational and maintenance cost savings of electric vehicles and equipment options.,"- Modify procurement methodologies to account for lifecycle operational and maintenance cost savings of electric vehicles and equipment options
- Complete assessments of key County facilities to determine where to install EV charging infrastructure
- Find funding and modify facilities to install charging infrastructure, requiring charging infrastructure on County property to be EnergyStar certified and, wherever possible, that use renewable energy",ACCELERATE ELECTRIFICATION OF VEHICLES AND EQUIPMENT,Operational policy change (procurement rules) to support electrification; concrete mechanism.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to electrify the County fleet and equipment under Approach 4.,Complete assessments of key County facilities to determine where to install EV charging infrastructure.,"- Complete assessments of key County facilities to determine where to install EV charging infrastructure
- Find funding and modify facilities to install charging infrastructure, requiring charging infrastructure on County property to be EnergyStar certified and, wherever possible, that use renewable energy
- Complete assessments of County equipment to determine which equipment types should be prioritized for electrification",ACCELERATE ELECTRIFICATION OF VEHICLES AND EQUIPMENT,Concrete assessment action enabling infrastructure deployment.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to electrify the County fleet and equipment under Approach 4.,"Find funding and modify facilities to install EV charging infrastructure, requiring EnergyStar-certified chargers and, where possible, renewable energy use.","- Find funding and modify facilities to install charging infrastructure, requiring charging infrastructure on County property to be EnergyStar certified and, wherever possible, that use renewable energy
- Complete assessments of County equipment to determine which equipment types should be prioritized for electrification
- Construct new or retrofit existing County bus shelters so they are powered by solar, unless there are impracticalities such as shading.",ACCELERATE ELECTRIFICATION OF VEHICLES AND EQUIPMENT,Concrete infrastructure deployment commitment with specified standards; includes explicit funding-seeking step.,Mitigation,False,direct,
Miami_Dade_US,sub,Actions to electrify the County fleet and equipment under Approach 4.,Construct new or retrofit existing County bus shelters so they are powered by solar (unless impractical).,"- Construct new or retrofit existing County bus shelters so they are powered by solar, unless there are impracticalities such as shading.
- Deploy electric buses to serve disadvantaged communities as the priority to help redress historic inequity issues.",ACCELERATE ELECTRIFICATION OF VEHICLES AND EQUIPMENT,Specific infrastructure commitment integrating solar power into transit facilities.,Mitigation,False,direct,
Miami_Dade_US,parent,,"Actions to reduce emissions at PortMiami, airports, and other commercial hubs under Approach 4.","## Actions to Reduce Emissions at PortMiami, Airports & Other Commercial Hubs:

- Implement PortMiami's visionary and transformational program to develop the nation's first end to end net zero carbon emission supply chain.
- Set cumulative goals to reduce emissions at PortMiami and MIA facilities, and develop plans with cruise lines and airlines to reduce emissions using best practices from the EPA National Port Strategy Assessment and Airports Council International's (ACI) Airport Carbon Accreditation program.
- Install Visual Guidance Docking System (VGDS) at airports to reduce aircraft idling.","CUT EMISSIONS FROM OUR SEAPORT, AIRPORTS, AND OTHER COMMERCIAL TRANSPORTATION HUBS",Clearly labeled action list; treated as parent for sub-actions.,Mitigation,False,direct,
Miami_Dade_US,sub,"Actions to reduce emissions at PortMiami, airports, and other commercial hubs under Approach 4.",Implement PortMiami's program to develop the nation's first end-to-end net zero carbon emission supply chain.,"- Implement PortMiami's visionary and transformational program to develop the nation's first end to end net zero carbon emission supply chain.
- Set cumulative goals to reduce emissions at PortMiami and MIA facilities, and develop plans with cruise lines and airlines to reduce emissions using best practices from the EPA National Port Strategy Assessment and Airports Council International's (ACI) Airport Carbon Accreditation program.","CUT EMISSIONS FROM OUR SEAPORT, AIRPORTS, AND OTHER COMMERCIAL TRANSPORTATION HUBS",Specific named program with explicit net-zero objective; concrete mitigation commitment though timeline not specified here.,Mitigation,False,direct,
Miami_Dade_US,sub,"Actions to reduce emissions at PortMiami, airports, and other commercial hubs under Approach 4.",Set cumulative emissions-reduction goals for PortMiami and MIA facilities and develop plans with cruise lines and airlines using EPA/ACI best practices.,"- Set cumulative goals to reduce emissions at PortMiami and MIA facilities, and develop plans with cruise lines and airlines to reduce emissions using best practices from the EPA National Port Strategy Assessment and Airports Council International's (ACI) Airport Carbon Accreditation program.
- Educate and work with airport and seaport facility user groups/tenants on industry-best practices for reducing fuel consumption.","CUT EMISSIONS FROM OUR SEAPORT, AIRPORTS, AND OTHER COMMERCIAL TRANSPORTATION HUBS",Commits to goal-setting and plan development with specified frameworks; concrete but goals not quantified in this bullet.,Mitigation,False,direct,
Miami_Dade_US,sub,"Actions to reduce emissions at PortMiami, airports, and other commercial hubs under Approach 4.",Install Visual Guidance Docking System (VGDS) at airports to reduce aircraft idling.,"- Install Visual Guidance Docking System (VGDS) at airports to reduce aircraft idling.
- Implement a shore power program for PortMiami cruise operations to reduce engine use.
- Support fuel reductions through other changes to fueling infrastructure, facilities, and operations such as: replacing older inefficient equipment and fleets, including vessels and aircraft; making operational improvements to reduce idling; switching to renewable, electric, or hydrogen fuels; improving routing and delivery efficiencies; prioritizing facility construction and modifications that increase water and energy efficiency and solar; and promoting related behavioral and educational efforts.","CUT EMISSIONS FROM OUR SEAPORT, AIRPORTS, AND OTHER COMMERCIAL TRANSPORTATION HUBS",Specific technology deployment to reduce fuel burn; concrete mitigation action.,Mitigation,False,direct,
Miami_Dade_US,sub,"Actions to reduce emissions at PortMiami, airports, and other commercial hubs under Approach 4.",Implement a shore power program for PortMiami cruise operations to reduce engine use.,"- Install Visual Guidance Docking System (VGDS) at airports to reduce aircraft idling.
- Implement a shore power program for PortMiami cruise operations to reduce engine use.
- Support fuel reductions through other changes to fueling infrastructure, facilities, and operations such as: replacing older inefficient equipment and fleets, including vessels and aircraft; making operational improvements to reduce idling; switching to renewable, electric, or hydrogen fuels; improving routing and delivery efficiencies; prioritizing facility construction and modifications that increase water and energy efficiency and solar; and promoting related behavioral and educational efforts.","CUT EMISSIONS FROM OUR SEAPORT, AIRPORTS, AND OTHER COMMERCIAL TRANSPORTATION HUBS",Specific infrastructure program to reduce ship emissions at berth; concrete mitigation action.,Mitigation,False,direct,
Miami_Dade_US,parent,,Approach 5: Expand and protect green and blue spaces (with 2030 targets).,"## 5. EXPAND AND PROTECT GREEN AND BLUE SPACES

- INCREASE COMMUNITY-WIDE TREE CANOPY TO 30% COVERAGE BY 2030.
- ENSURE THAT ALL COUNTY FACILITIES WITHIN THE URBAN DEVELOPMENT BOUNDARY (UDB) (PER 2013 DELINEATION) SHALL ATTAIN AN AVERAGE OF AT LEAST 30% CANOPY COVERAGE AND ALL COUNTY FACILITIES OUTSIDE THE UDB SHALL ATTAIN AN AVERAGE OF AT LEAST 50% CANOPY COVERAGE BY 2030",THE 7 APPROACHES AND 2030 TARGETS,Named approach with multiple quantified ecosystem/green infrastructure targets; umbrella initiative.,Nature-Based Solutions,False,direct,
Miami_Dade_US,sub,Approach 5: Expand and protect green and blue spaces (with 2030 targets).,Increase community-wide tree canopy to 30% coverage by 2030.,"-   INCREASE COMMUNITY-WIDE TREE CANOPY TO 30% COVERAGE BY 2030.
-   ENSURE THAT ALL COUNTY FACILITIES WITHIN THE URBAN DEVELOPMENT BOUNDARY (UDB) (PER 2013 DELINEATION) SHALL ATTAIN AN AVERAGE OF AT LEAST 30% CANOPY COVERAGE AND ALL COUNTY FACILITIES OUTSIDE THE UDB SHALL ATTAIN AN AVERAGE OF AT LEAST 50% CANOPY COVERAGE BY 2030",THE 7 APPROACHES AND 2030 TARGETS,Quantified canopy target with deadline; NBS intervention.,Nature-Based Solutions,False,direct,
Miami_Dade_US,sub,Approach 5: Expand and protect green and blue spaces (with 2030 targets).,Ensure County facilities within the UDB average at least 30% canopy coverage and facilities outside the UDB average at least 50% canopy coverage by 2030.,"-   ENSURE THAT ALL COUNTY FACILITIES WITHIN THE URBAN DEVELOPMENT BOUNDARY (UDB) (PER 2013 DELINEATION) SHALL ATTAIN AN AVERAGE OF AT LEAST 30% CANOPY COVERAGE AND ALL COUNTY FACILITIES OUTSIDE THE UDB SHALL ATTAIN AN AVERAGE OF AT LEAST 50% CANOPY COVERAGE BY 2030
-   REDUCE POLLUTANT LOADS TO SURFACE WATERS, INCLUDING BISCAYNE BAY, TO FACILITATE RECOVERY OF SEAGRASSES TO HISTORIC LEVELS",THE 7 APPROACHES AND 2030 TARGETS,Quantified canopy requirement for County facilities with deadline.,Nature-Based Solutions,False,direct,
